x,y,z,agent_type
82.43230349049684,0,79.96008174685923,Exposed
84.90523292995636,0,74.46526512134977,Exposed
92.16501083603295,0,84.70390897151466,Exposed
56.704764377382645,0,20.76846419875854,Exposed
30.6411161062084,0,25.14680071085834,Exposed
61.94485108009181,0,76.54053041512809,Exposed
34.67718831711668,0,49.39987002431682,Exposed
74.30500328719997,0,38.531303707947984,Exposed
86.53434248001307,0,14.51519329150731,Exposed
36.420840507520055,0,40.89551941182391,Exposed
22.54583079594751,0,13.564005044797057,Exposed
90.28606801733252,0,95.45927011461293,Exposed
9.511891828884123,0,11.591702795788416,Exposed
71.36252874034346,0,95.7804781210419,Exposed
91.95385187553369,0,33.14293222466854,Exposed
89.72229969476389,0,52.859386232391905,Exposed
31.7267501669966,0,27.633572549407283,Exposed
22.066684334017705,0,92.76204539695058,Exposed
87.44749806035583,0,11.159070344516419,Exposed
72.98965353617062,0,5.886259626452183,Exposed
32.54504574970471,0,65.99732347099034,Exposed
13.879994469130253,0,56.33975344724934,Exposed
51.54918930698222,0,68.85664315552438,Exposed
95.62251541514101,0,62.18993169458938,Exposed
62.99093421679224,0,93.77948474911533,Exposed
9.844338547760456,0,33.09245712745385,Exposed
2.775155801902285,0,41.83697930464055,Exposed
59.58753166191496,0,67.71308746672683,Exposed
52.54288966911959,0,11.703906427872933,Exposed
14.460358508871662,0,78.6803813018357,Exposed
9.53920612080924,0,51.687127948565085,Exposed
59.68645272641122,0,86.72626608875078,Exposed
99.28116431865193,0,49.41675275967642,Exposed
96.81474605213822,0,93.11710052967476,Exposed
51.20918739971927,0,59.80989375056659,Exposed
40.74343983882244,0,14.551592935863166,Exposed
8.192497591006187,0,83.25810379626432,Exposed
36.54263720664619,0,1.0715919352229375,Exposed
69.70228735310407,0,96.60685712316838,Exposed
2.8736028448483997,0,44.36660041851071,Exposed
18.185228468081817,0,32.0605598357789,Exposed
65.63220335354765,0,44.84785519957924,Exposed
3.6357605499038215,0,74.65586841373468,Exposed
35.758614322711516,0,31.67384312025622,Exposed
15.216332274518829,0,99.82734463375837,Exposed
75.88674867655061,0,41.457762500310004,Exposed
95.9613025948324,0,55.97842281001329,Exposed
10.763319469564326,0,91.62522895427982,Exposed
59.16860691761022,0,44.84719499387522,Exposed
84.43202846936086,0,17.449081735315687,Exposed
45.99343127142692,0,82.27865715174147,Exposed
92.45549255242534,0,20.101939065460982,Exposed
46.181577893907885,0,16.143501888365087,Exposed
63.184175318615665,0,4.428304309419695,Exposed
95.31397225959134,0,8.06773127721847,Exposed
3.791079120756946,0,1.8592390331105046,Exposed
68.14957286525599,0,93.64233667618853,Exposed
26.95175776900879,0,77.78674329945707,Exposed
73.64705197483347,0,17.316619802749788,Exposed
97.0034573607742,0,96.13584173909679,Exposed
73.25086783281853,0,45.252279285613696,Exposed
26.276528826156486,0,77.1793304873792,Exposed
85.3869205352103,0,25.13384140367799,Exposed
38.01223157309086,0,3.945920744101006,Exposed
34.996952015210844,0,90.57669229194151,Exposed
44.37377567708908,0,75.98416580899041,Exposed
83.83223439919473,0,90.11604333936944,Exposed
95.8736099038502,0,5.243986996106454,Exposed
58.33024680554792,0,23.70128653496012,Exposed
42.57732611687032,0,14.205434587489629,Exposed
88.27674967421095,0,52.219846762795186,Exposed
36.17687046879573,0,77.56220234996528,Exposed
44.188981346285075,0,8.360614990998261,Exposed
43.60966110719311,0,11.498698050278012,Exposed
1.6487755422391337,0,7.209606186650108,Exposed
55.709879353249946,0,35.73525341229601,Exposed
47.862817462483434,0,6.70274593318787,Exposed
79.09219930901591,0,56.96893451408576,Exposed
45.991677269750554,0,58.724627997435405,Exposed
23.479824745712207,0,76.28096346935051,Exposed
1.330718593314173,0,95.3347109746136,Exposed
21.650614849016925,0,82.4461546656183,Exposed
53.482496266419396,0,61.23923053602284,Exposed
64.3647835340454,0,76.47164611243974,Exposed
37.781840663709495,0,16.569706988152845,Exposed
5.65960206817725,0,7.887290903365518,Exposed
80.56085540023868,0,44.56299593524709,Exposed
70.50920315146773,0,70.2340253264372,Exposed
59.547401940326374,0,16.156522076419765,Exposed
21.9201162196092,0,28.31298352885623,Exposed
44.928373206516746,0,34.01483752711425,Exposed
73.21688120998887,0,43.093918611708794,Exposed
57.242190420515726,0,33.32652463134923,Exposed
94.09015729230964,0,10.797187972111589,Exposed
68.39220129445131,0,71.8996545802404,Exposed
54.15599117363317,0,15.23763934470872,Exposed
88.5041927594605,0,49.31427879814068,Exposed
59.45680846071325,0,83.71130634533108,Exposed
5.6346037125712956,0,84.66095442284065,Exposed
