x,y,z,agent_type
17.8258196996092,0,90.75169435909261,Susceptible
77.70730953522995,0,33.21534964796804,Susceptible
94.00894023115644,0,46.93520606717579,Susceptible
57.69932617623144,0,91.83441037572885,Susceptible
54.9596709753822,0,83.78877035578189,Susceptible
98.15423792908453,0,91.77137759730024,Susceptible
88.30121826143952,0,85.58252105896693,Susceptible
85.77838887468691,0,7.883582996059624,Susceptible
47.98034997601812,0,24.399734066254762,Susceptible
75.11998711232953,0,6.306446552963929,Susceptible
28.990495845029464,0,35.66872528337579,Susceptible
58.32614959956152,0,5.267962682493776,Susceptible
35.85887630439872,0,86.88664497042139,Susceptible
70.63650690810545,0,23.059095912037364,Susceptible
76.37861523148982,0,31.89669304708167,Susceptible
48.258761473586866,0,81.7798545777276,Susceptible
68.11553844645115,0,31.843671267387606,Susceptible
10.113472394927147,0,98.38870886041971,Susceptible
86.54844229625593,0,70.013315526057,Susceptible
85.24095224501298,0,82.04656232609221,Susceptible
67.03939119858937,0,34.97829227953763,Susceptible
45.244978966297154,0,83.92247704279674,Susceptible
37.364649275509606,0,91.61156532130197,Susceptible
7.200837338101551,0,50.68002971788974,Susceptible
43.47399794180834,0,70.60617591736363,Susceptible
55.810996682735016,0,28.54495003203087,Susceptible
87.02380814844601,0,5.550158176998654,Susceptible
28.473722802340852,0,12.986530885475279,Susceptible
99.8252584249287,0,96.39717886803412,Susceptible
16.30865758821727,0,62.00345273364714,Susceptible
28.240270269593417,0,41.03053635856373,Susceptible
9.429945165675502,0,84.55312337490241,Susceptible
91.98592663211191,0,37.93739794504091,Susceptible
74.94859841099876,0,6.2798315923531245,Susceptible
23.25032983969172,0,7.113673899098605,Susceptible
96.04788053027757,0,86.67450496227168,Susceptible
86.07319145053202,0,30.67547919801167,Susceptible
6.886165551233359,0,9.175840927533796,Susceptible
55.04417837291522,0,57.66501468116327,Susceptible
45.08262881912422,0,64.59798951362654,Susceptible
15.30264713075754,0,70.97630583366109,Susceptible
80.71598003533603,0,32.310367360340884,Susceptible
70.03803025114223,0,75.21755407760934,Susceptible
16.241585460083108,0,92.43045120247774,Susceptible
56.2774767963039,0,32.37854052955017,Susceptible
21.099353547573617,0,10.776589015512272,Susceptible
65.6637626366232,0,49.445097166806065,Susceptible
61.62278026623712,0,45.68723679832273,Susceptible
34.7475931109748,0,31.78914353241884,Susceptible
12.949045605777808,0,33.440540695248025,Susceptible
33.7646076313764,0,62.961007217737496,Susceptible
41.92622080142332,0,49.50478607712437,Susceptible
24.684080526258832,0,28.85001305464939,Susceptible
7.388983706288932,0,9.822595209758411,Susceptible
54.75630841650142,0,67.28026761889126,Susceptible
57.59108618262169,0,71.48000943994379,Susceptible
34.62065398033245,0,50.73040025025608,Susceptible
51.47692349351175,0,59.87149724145671,Susceptible
36.059117628800095,0,38.84668319086452,Susceptible
64.98234084016285,0,81.16233833876396,Susceptible
50.113869319488934,0,45.378411524786635,Susceptible
68.67730830973204,0,35.06524720313162,Susceptible
44.267237002937776,0,37.44498190013492,Susceptible
43.069615697696086,0,17.392924956551347,Susceptible
67.70790621064346,0,12.456264306398312,Susceptible
3.851587619682939,0,4.190455093664913,Susceptible
96.77423198264658,0,96.59101116062675,Susceptible
36.637035395244176,0,72.37424593109849,Susceptible
52.353228566479714,0,39.784230499282145,Susceptible
47.199553846605156,0,27.711294845925295,Susceptible
1.358563273769542,0,24.511894444532565,Susceptible
0.46018692799469907,0,9.905935820359968,Susceptible
92.51773933412191,0,57.82144494771342,Susceptible
47.734139916116234,0,83.33172486569399,Susceptible
31.338952924940557,0,72.97614724555474,Susceptible
71.72260939723382,0,80.3631213101086,Susceptible
24.197274285413716,0,89.56221865232263,Susceptible
90.04367444768627,0,39.0999970739196,Susceptible
92.060255209263,0,90.2259129231836,Susceptible
11.123699443983515,0,84.59591442888248,Susceptible
35.270102655474346,0,22.46021392839005,Susceptible
57.882314992481156,0,21.081974664143253,Susceptible
41.81196673549271,0,77.88312134805761,Susceptible
19.718840315418873,0,15.935277294187033,Susceptible
85.44070697550939,0,49.401567012869904,Susceptible
20.23145612595495,0,40.60493510872695,Susceptible
4.364289169588497,0,61.6997075706546,Susceptible
68.92286385754895,0,98.19544745539446,Susceptible
4.704383536640644,0,63.724736454754705,Susceptible
60.87358332066114,0,48.81620712243267,Susceptible
13.134860534242875,0,64.53272818201779,Susceptible
50.62467066700941,0,90.4347632074979,Susceptible
76.09291787591113,0,63.72234157749721,Susceptible
75.22209303775547,0,60.52701689366409,Susceptible
49.560529999874326,0,54.93737955098764,Susceptible
33.93007915620988,0,79.4352997921586,Susceptible
62.57763599747298,0,31.08044643482727,Susceptible
34.84833116276219,0,3.6632976158661124,Susceptible
59.47231678202929,0,88.8595864135369,Susceptible
64.11426373866816,0,25.80802821750424,Susceptible
90.40612872721981,0,93.10760022275497,Susceptible
49.664250254457976,0,59.72309393500368,Susceptible
17.614223217844216,0,54.54677741874471,Susceptible
95.14256976151312,0,10.166349869999491,Susceptible
53.18313812604255,0,25.988000957961923,Susceptible
79.85793106798322,0,80.56322148647386,Susceptible
84.2372803156216,0,47.30413628853503,Susceptible
66.061294976927,0,49.64233514392602,Susceptible
