x,y,z,agent_type
22.55351863774494,0,88.34215293412892,Susceptible
98.66146441717262,0,57.19883617856978,Susceptible
69.7641824121032,0,16.011747641783046,Susceptible
84.51482841413214,0,33.66602995965421,Susceptible
89.38589334836176,0,46.108183426958725,Susceptible
35.14047673137593,0,7.590576528457205,Susceptible
2.40033884565356,0,48.703189389602116,Susceptible
93.88730503501631,0,53.38889602522621,Susceptible
63.34779991283862,0,39.826908054436686,Susceptible
29.41082622137008,0,78.74369747967849,Susceptible
69.309987437781,0,30.328015582622935,Susceptible
65.94931372802225,0,60.78516018333866,Susceptible
85.94139502069181,0,56.014421274919236,Susceptible
47.13079488414477,0,27.51985774061334,Susceptible
83.48647696515496,0,50.845429080818214,Susceptible
84.85079742019427,0,69.08264548779303,Susceptible
14.205443271138984,0,0.3524515485485713,Susceptible
10.859795211832935,0,60.46394184017058,Susceptible
89.68332529343057,0,3.892352003414201,Susceptible
99.07666099698146,0,90.16869161626958,Susceptible
24.249819918942695,0,25.19537207764264,Susceptible
69.02799952097601,0,28.247073135441635,Susceptible
56.357796492542064,0,63.581131941741155,Susceptible
36.96051284990579,0,34.13349076190332,Susceptible
67.09577806922628,0,91.92158175058105,Susceptible
25.20958296226531,0,26.364681822163693,Susceptible
40.09154188282754,0,86.6583889267786,Susceptible
28.45693021540271,0,41.50927514176009,Susceptible
15.193541273552945,0,91.13217472569931,Susceptible
43.72072936208284,0,59.3123448375825,Susceptible
20.73875058022162,0,76.93955781140852,Susceptible
94.07267827262083,0,2.7013524154873347,Susceptible
74.33537040739549,0,87.9791093932321,Susceptible
74.82586720487885,0,41.27989560854619,Susceptible
20.199594207664607,0,42.45599308526424,Susceptible
71.63372417509154,0,5.1602769442000485,Susceptible
31.025903787449916,0,23.954945930645188,Susceptible
28.21495658516361,0,89.45311293702576,Susceptible
69.25014142179963,0,38.96739957300821,Susceptible
78.86350870661487,0,82.50748664828146,Susceptible
30.20369847443598,0,11.065289431341807,Susceptible
74.76303159481303,0,95.06279874575718,Susceptible
32.95918622744971,0,41.666859648600465,Susceptible
35.79938607911557,0,99.81068454759628,Susceptible
64.12455035196737,0,88.17388013055181,Susceptible
88.51233340883441,0,27.21542135056072,Susceptible
29.25115233801472,0,14.369725513927223,Susceptible
90.24253191673735,0,57.77088879082126,Susceptible
23.496538389118715,0,11.117976109927884,Susceptible
77.06661156323896,0,4.556136377590936,Susceptible
91.27477365854489,0,85.23178144543185,Susceptible
39.155314549991196,0,85.7781788229519,Susceptible
36.01319348764462,0,24.558362972952196,Susceptible
98.39590639581571,0,54.499143207624975,Susceptible
18.337999258818062,0,71.70697763962725,Susceptible
96.11957019007427,0,24.09595532273866,Susceptible
10.271132805996485,0,56.178354025104824,Susceptible
38.57677363433773,0,23.651003537023442,Susceptible
41.357003902468115,0,99.60208589268461,Susceptible
33.20672856791228,0,48.809825618761536,Susceptible
92.23002833003359,0,13.359597203567496,Susceptible
34.1527957779844,0,90.68295075815509,Susceptible
93.17401383001896,0,90.79973026324774,Susceptible
81.07305167199456,0,54.48196277658658,Susceptible
7.577963965480993,0,53.65659389453623,Susceptible
57.37884136648969,0,50.946249389536234,Susceptible
84.8771795305651,0,35.09027897388635,Susceptible
75.01841945548665,0,52.58334330754878,Susceptible
0.06885731872813272,0,20.663992310038758,Susceptible
91.19381586952444,0,15.18670748197637,Susceptible
9.962933609444335,0,4.117103082617168,Susceptible
90.79442042662438,0,71.60474525961847,Susceptible
79.9168016216111,0,47.69062820707308,Susceptible
74.69265036694391,0,14.742707049238668,Susceptible
77.90212742252548,0,72.86021839704863,Susceptible
33.164434915829624,0,85.47828425579435,Susceptible
41.51905162241975,0,70.62373849999791,Susceptible
64.01457650820161,0,39.374981807101584,Susceptible
79.91027285839333,0,49.84323262865629,Susceptible
31.781312423021845,0,34.43510404582538,Susceptible
23.027423572213813,0,48.248943954899595,Susceptible
